7.0	0
12.0	1
17.0	1
22.0	1
27.0	2
32.0	3
37.0	4
42.1	0
47.1	1
52.1	1
57.1	1
62.1	3
67.1	3
72.1	0
77.1	1
82.1	1
87.1	1
92.1	1
97.1	3
102.1	5
107.1	2
112.1	2
117.2	5
122.2	5
127.2	0
132.2	0
137.2	2
142.2	1
147.2	1
152.2	3
157.2	4
162.2	3
167.2	0
172.2	0
177.2	1
182.2	5
187.2	2
192.2	0
197.3	2
202.3	3
207.3	2
212.3	4
217.3	0
222.3	5
227.3	1
232.3	1
237.3	1
242.3	3
247.3	1
252.3	0
257.3	2
262.3	2
267.4	0
272.4	1
277.4	1
282.4	4
287.4	0
292.4	0
297.4	4
302.4	2
307.4	3
312.4	2
317.4	1
322.4	5
327.4	4
