31.3	527
36.3	501
41.3	441
46.3	359
51.3	358
56.3	318
61.3	276
66.3	254
71.3	245
76.3	270
81.3	207
86.3	203
91.4	197
96.4	180
101.4	175
106.4	154
111.4	137
116.4	129
121.4	105
126.4	139
131.4	111
136.4	119
141.4	97
146.4	97
151.4	79
156.4	93
161.5	98
166.5	77
171.5	86
176.5	75
181.5	62
186.5	75
191.5	67
196.5	64
201.5	73
206.5	47
211.5	59
216.5	79
221.5	63
226.5	53
231.5	57
236.5	49
241.5	63
246.6	49
251.6	74
256.6	57
261.6	32
266.6	27
271.6	35
276.6	46
281.6	36
286.6	37
291.6	31
296.6	38
301.6	49
306.6	27
311.6	38
316.7	43
321.7	32
326.7	40
331.7	45
336.7	29
341.7	28
346.7	29
351.7	34
356.7	25
361.7	27
366.7	37
371.7	32
376.7	20
381.7	17
386.8	23
391.8	29
396.8	36
401.8	28
406.8	15
411.8	24
416.8	27
421.8	29
426.8	23
431.8	13
436.8	28
441.8	13
446.8	19
451.8	21
456.8	16
